lat	long	sal
4.5	-176.5	34.81492308
4.5	-175.5	34.86169231
4.5	-174.5	34.97969231
4.5	-173.5	35.01553846
4.5	-172.5	34.97961538
4.5	-171.5	35.05015385
4.5	-170.5	35.02107692
4.5	-169.5	34.999
4.5	-168.5	35.068
4.5	-167.5	35.052
4.5	-166.5	35.02253846
4.5	-165.5	35.02215385
4.5	-164.5	35.06369231
4.5	-163.5	35.01376923
4.5	-162.5	34.947
4.5	-161.5	34.99138462
4.5	-160.5	34.99738462
4.5	-159.5	34.90553846
4.5	-158.5	34.91876923
4.5	-157.5	34.93961538
4.5	-156.5	34.83653846
4.5	-155.5	34.93138462
4.5	-154.5	34.929
4.5	-153.5	34.93592308
4.5	-152.5	35.02261538
4.5	-151.5	34.91015385
4.5	-150.5	34.91446154
4.5	-149.5	34.97592308
4.5	-148.5	34.90407692
4.5	-147.5	34.90484615
4.5	-146.5	34.85361538
4.5	-145.5	34.87430769
4.5	-144.5	34.90015385
4.5	-143.5	34.82569231
4.5	-142.5	34.88423077
4.5	-141.5	34.87361538
4.5	-140.5	34.94076923
4.5	-139.5	34.80338462
4.5	-138.5	34.858
4.5	-137.5	34.79530769
4.5	-136.5	34.831
4.5	-135.5	34.82738462
4.5	-134.5	34.64353846
4.5	-133.5	34.74461538
4.5	-132.5	34.68084615
4.5	-131.5	34.77738462
4.5	-130.5	34.75261538
4.5	-129.5	34.72723077
4.5	-128.5	34.80469231
4.5	-127.5	34.68053846
4.5	-126.5	34.79246154
4.5	-125.5	34.67276923
4.5	-124.5	34.65076923
4.5	-123.5	34.62646154
4.5	-122.5	34.60169231
4.5	-121.5	34.77069231
4.5	-120.5	34.71753846
4.5	-119.5	34.59569231
4.5	-118.5	34.48030769
4.5	-117.5	34.64246154
4.5	-116.5	34.45084615
4.5	-115.5	34.47930769
4.5	-114.5	34.62361538
4.5	-113.5	34.48
4.5	-112.5	34.30092308
4.5	-111.5	34.40230769
4.5	-110.5	34.394
4.5	-109.5	34.42069231
4.5	-108.5	34.38769231
4.5	-107.5	34.37961538
4.5	-106.5	34.42892308
4.5	-105.5	34.11546154
4.5	-104.5	34.13946154
4.5	-103.5	34.18123077
4.5	-102.5	34.30015385
4.5	-101.5	34.12015385
4.5	-100.5	34.09723077
4.5	-99.5	34.21692308
4.5	-98.5	34.00976923
4.5	-97.5	33.99215385
4.5	-96.5	34.024
4.5	-95.5	34.09384615
4.5	-94.5	33.99430769
4.5	-93.5	34.14915385
4.5	-92.5	33.80230769
4.5	-91.5	33.92215385
4.5	-90.5	33.78530769
4.5	-89.5	33.83230769
4.5	-88.5	33.752
4.5	-87.5	33.64176923
4.5	-86.5	33.90181818
4.5	-85.5	33.65169231
4.5	-84.5	33.62353846
4.5	-83.5	33.20976923
4.5	-82.5	33.54330769
4.5	-81.5	34.89957143
4.5	-50.5	36.00236364
4.5	-49.5	36.11046154
4.5	-48.5	36.10276923
4.5	-47.5	35.94976923
4.5	-46.5	35.92823077
4.5	-45.5	35.84992308
4.5	-44.5	35.98307692
4.5	-43.5	35.97046154
4.5	-42.5	35.93223077
4.5	-41.5	35.895
4.5	-40.5	35.93023077
4.5	-39.5	35.96284615
4.5	-38.5	35.76169231
4.5	-37.5	35.78546154
4.5	-36.5	35.82823077
4.5	-35.5	35.71038462
4.5	-34.5	35.71153846
4.5	-33.5	35.77453846
4.5	-32.5	35.77492308
4.5	-31.5	35.80138462
4.5	-30.5	35.66153846
4.5	-29.5	35.64869231
4.5	-28.5	35.66161538
4.5	-27.5	35.55823077
4.5	-26.5	35.55323077
4.5	-25.5	35.62307692
4.5	-24.5	35.51092308
4.5	-23.5	35.41453846
4.5	-22.5	35.38838462
4.5	-21.5	35.42276923
4.5	-20.5	35.36869231
4.5	-19.5	35.32876923
4.5	-18.5	35.317
4.5	-17.5	35.28346154
4.5	-16.5	35.32446154
4.5	-15.5	35.25430769
4.5	-14.5	35.28915385
4.5	-13.5	35.17976923
4.5	-12.5	35.22346154
4.5	-11.5	35.231
4.5	-10.5	35.206
4.5	-9.5	35.21307692
4.5	-5.5	35.46192308
4.5	-4.5	35.43638462
4.5	-3.5	35.35746154
4.5	-2.5	35.34546154
4.5	-1.5	35.47323077
4.5	-0.5	35.25863636
4.5	0.5	35.37230769
4.5	1.5	35.24369231
4.5	2.5	35.305
4.5	3.5	35.31630769
4.5	4.5	35.24469231
4.5	49.5	35.42269231
4.5	50.5	35.424
4.5	51.5	35.40223077
4.5	52.5	35.42930769
4.5	53.5	35.49715385
4.5	54.5	35.434
4.5	55.5	35.35661538
4.5	56.5	35.47223077
4.5	57.5	35.50592308
4.5	58.5	35.55430769
4.5	59.5	35.52638462
4.5	60.5	35.38176923
4.5	61.5	35.46176923
4.5	62.5	35.41484615
4.5	63.5	35.47484615
4.5	64.5	35.36869231
4.5	65.5	35.65253846
4.5	66.5	35.59969231
4.5	67.5	35.42253846
4.5	68.5	35.32623077
4.5	69.5	35.64769231
4.5	70.5	35.12115385
4.5	71.5	35.21076923
4.5	72.5	34.7112
4.5	75.5	34.81223077
4.5	76.5	34.66030769
4.5	77.5	34.98423077
4.5	78.5	34.92292308
4.5	79.5	34.87153846
4.5	80.5	34.56830769
4.5	81.5	34.872
4.5	82.5	34.423
4.5	83.5	34.61723077
4.5	84.5	34.58230769
4.5	85.5	34.53169231
4.5	86.5	34.38469231
4.5	87.5	34.37576923
4.5	88.5	34.41592308
4.5	89.5	34.30238462
4.5	90.5	34.23015385
4.5	91.5	34.25923077
4.5	92.5	34.07138462
4.5	93.5	33.93384615
4.5	94.5	33.61884615
4.5	95.5	33.61846154
4.5	107.5	33.37727273
4.5	108.5	33.33633333
4.5	110.5	34.04030769
4.5	111.5	33.94469231
4.5	119.5	34.10276923
4.5	120.5	34.21346154
4.5	121.5	34.086
4.5	122.5	34.04092308
4.5	123.5	34.15223077
4.5	124.5	34.02107692
4.5	125.5	34.10561538
4.5	126.5	33.91081818
4.5	127.5	34.19861538
4.5	128.5	34.15461538
4.5	129.5	34.32869231
4.5	130.5	34.20138462
4.5	131.5	33.97215385
4.5	132.5	33.92369231
4.5	133.5	33.98453846
4.5	134.5	34.02061538
4.5	135.5	34.18815385
4.5	136.5	34.28823077
4.5	137.5	34.24561538
4.5	138.5	34.23584615
4.5	139.5	34.34569231
4.5	140.5	34.24969231
4.5	141.5	34.21476923
4.5	142.5	34.25638462
4.5	143.5	34.45630769
4.5	144.5	34.28892308
4.5	145.5	34.23061538
4.5	146.5	34.29107692
4.5	147.5	34.127
4.5	148.5	34.26576923
4.5	149.5	34.26823077
4.5	150.5	34.23630769
4.5	151.5	34.18323077
4.5	152.5	34.30646154
4.5	153.5	34.17938462
4.5	154.5	34.16976923
4.5	155.5	34.18715385
4.5	156.5	34.16961538
4.5	157.5	34.347
4.5	158.5	34.28776923
4.5	159.5	34.32707692
4.5	160.5	34.38669231
4.5	161.5	34.36630769
4.5	162.5	34.26969231
4.5	163.5	34.44453846
4.5	164.5	34.57307692
4.5	165.5	34.49584615
4.5	166.5	34.50138462
4.5	167.5	34.53353846
4.5	168.5	34.71684615
4.5	169.5	34.59223077
4.5	170.5	34.89815385
4.5	171.5	34.69730769
4.5	172.5	34.78976923
4.5	173.5	34.58107692
4.5	174.5	34.61630769
4.5	175.5	34.98584615
4.5	176.5	34.88446154
4.5	177.5	34.88346154
4.5	178.5	34.73730769
4.5	179.5	34.73930769
5.5	-179.5	34.49784615
5.5	-178.5	34.571
5.5	-177.5	34.644
5.5	-176.5	34.50292308
5.5	-175.5	34.66930769
5.5	-174.5	34.65230769
5.5	-173.5	34.64692308
5.5	-172.5	34.74838462
5.5	-171.5	34.84515385
5.5	-170.5	34.81830769
5.5	-169.5	34.78084615
5.5	-168.5	34.72153846
5.5	-167.5	34.64423077
5.5	-166.5	34.63569231
5.5	-165.5	34.87653846
5.5	-164.5	34.81215385
5.5	-163.5	34.78638462
5.5	-162.5	34.91592308
5.5	-161.5	34.94184615
5.5	-160.5	34.73176923
5.5	-159.5	34.83523077
5.5	-158.5	34.85684615
5.5	-157.5	34.88307692
5.5	-156.5	34.78253846
5.5	-155.5	34.80507692
5.5	-154.5	34.78838462
5.5	-153.5	34.85969231
5.5	-152.5	34.83753846
5.5	-151.5	34.81984615
5.5	-150.5	34.83823077
5.5	-149.5	34.735
5.5	-148.5	34.74246154
5.5	-147.5	34.70238462
5.5	-146.5	34.85276923
5.5	-145.5	34.84992308
5.5	-144.5	34.8
5.5	-143.5	34.74392308
5.5	-142.5	34.74061538
5.5	-141.5	34.75269231
5.5	-140.5	34.718
5.5	-139.5	34.82653846
5.5	-138.5	34.82776923
5.5	-137.5	34.729
5.5	-136.5	34.63969231
5.5	-135.5	34.68323077
5.5	-134.5	34.71230769
5.5	-133.5	34.55107692
5.5	-132.5	34.71192308
5.5	-131.5	34.61007692
5.5	-130.5	34.62307692
5.5	-129.5	34.56415385
5.5	-128.5	34.60630769
5.5	-127.5	34.63015385
5.5	-126.5	34.60776923
5.5	-125.5	34.634
5.5	-124.5	34.52338462
5.5	-123.5	34.64653846
5.5	-122.5	34.46438462
5.5	-121.5	34.49661538
5.5	-120.5	34.32253846
5.5	-119.5	34.53769231
5.5	-118.5	34.34530769
5.5	-117.5	34.42053846
5.5	-116.5	34.41123077
5.5	-115.5	34.39646154
5.5	-114.5	34.36138462
5.5	-113.5	34.35584615
5.5	-112.5	34.27553846
5.5	-111.5	34.28353846
5.5	-110.5	34.26553846
5.5	-109.5	34.145
5.5	-108.5	34.00453846
5.5	-107.5	33.99961538
5.5	-106.5	33.97715385
5.5	-105.5	33.99007692
5.5	-104.5	33.96384615
5.5	-103.5	33.78792308
5.5	-102.5	33.96307692
5.5	-101.5	33.95553846
5.5	-100.5	33.95976923
5.5	-99.5	33.98784615
5.5	-98.5	34.00523077
5.5	-97.5	33.848
5.5	-96.5	33.94846154
5.5	-95.5	33.96838462
5.5	-94.5	33.96215385
5.5	-93.5	33.95676923
5.5	-92.5	33.89676923
5.5	-91.5	33.83276923
5.5	-90.5	33.98507692
5.5	-89.5	34.00176923
5.5	-88.5	33.863
5.5	-87.5	33.61623077
5.5	-86.5	33.07
5.5	-85.5	33.44115385
5.5	-84.5	33.58207692
5.5	-83.5	33.54569231
5.5	-82.5	33.55007692
5.5	-81.5	33.313
5.5	-80.5	33.511
5.5	-51.5	35.991
5.5	-50.5	36.09107692
5.5	-49.5	35.96263636
5.5	-48.5	35.93776923
5.5	-47.5	36.20969231
5.5	-46.5	35.68238462
5.5	-45.5	35.76730769
5.5	-44.5	35.95153846
5.5	-43.5	35.91976923
5.5	-42.5	35.96876923
5.5	-41.5	35.89507692
5.5	-40.5	35.95269231
5.5	-39.5	35.83861538
5.5	-38.5	35.87330769
5.5	-37.5	35.70723077
5.5	-36.5	35.81015385
5.5	-35.5	35.79469231
5.5	-34.5	35.68323077
5.5	-33.5	35.79430769
5.5	-32.5	35.86146154
5.5	-31.5	35.71369231
5.5	-30.5	35.60138462
5.5	-29.5	35.615
5.5	-28.5	35.58169231
5.5	-27.5	35.44038462
5.5	-26.5	35.52407692
5.5	-25.5	35.58069231
5.5	-24.5	35.56038462
5.5	-23.5	35.51730769
5.5	-22.5	35.488
5.5	-21.5	35.48084615
5.5	-20.5	35.48530769
5.5	-19.5	35.49823077
5.5	-18.5	35.38046154
5.5	-17.5	35.38646154
5.5	-16.5	35.28153846
5.5	-15.5	35.20684615
5.5	-14.5	35.34261538
5.5	-13.5	35.32930769
5.5	-12.5	35.26030769
5.5	-11.5	35.17538462
5.5	-10.5	35.299
5.5	1.5	35.26161538
5.5	2.5	35.16315385
5.5	3.5	35.047
5.5	4.5	35.33938462
5.5	49.5	35.46707692
5.5	50.5	35.47461538
5.5	51.5	35.55661538
5.5	52.5	35.56815385
5.5	53.5	35.62253846
5.5	54.5	35.50453846
5.5	55.5	35.51369231
5.5	56.5	35.62161538
5.5	57.5	35.52507692
5.5	58.5	35.65715385
5.5	59.5	35.44684615
5.5	60.5	35.482
5.5	61.5	35.51130769
5.5	62.5	35.608
5.5	63.5	35.59446154
5.5	64.5	35.64215385
5.5	65.5	35.56946154
5.5	66.5	35.60184615
5.5	67.5	35.44446154
5.5	68.5	35.27684615
5.5	69.5	35.37523077
5.5	70.5	35.53507692
5.5	71.5	35.79092308
5.5	73.5	34.53092308
5.5	74.5	34.6905
5.5	75.5	34.47181818
5.5	76.5	35.04007692
5.5	77.5	34.87253846
5.5	78.5	34.92123077
5.5	79.5	34.42015385
5.5	80.5	34.36892308
5.5	81.5	34.79484615
5.5	82.5	34.295
5.5	83.5	34.64253846
5.5	84.5	34.45515385
5.5	85.5	34.37176923
5.5	86.5	34.38876923
5.5	87.5	34.32138462
5.5	88.5	34.246
5.5	89.5	33.88138462
5.5	90.5	33.89846154
5.5	91.5	33.83007692
5.5	92.5	33.91907692
5.5	93.5	33.75876923
5.5	94.5	33.45753846
5.5	107.5	33.25369231
5.5	108.5	33.279
5.5	110.5	34.08515385
5.5	111.5	34.10084615
5.5	122.5	34.29761538
5.5	124.5	34.03753846
5.5	126.5	34.09369231
5.5	127.5	34.06161538
5.5	128.5	34.18415385
5.5	129.5	34.22638462
5.5	130.5	34.06015385
5.5	131.5	34.07861538
5.5	132.5	33.86507692
5.5	133.5	34.04776923
5.5	134.5	34.03130769
5.5	135.5	34.04984615
5.5	136.5	34.10092308
5.5	137.5	34.08353846
5.5	138.5	34.00276923
5.5	139.5	34.14376923
5.5	140.5	34.07723077
5.5	141.5	34.04138462
5.5	142.5	33.97753846
5.5	143.5	34.24776923
5.5	144.5	34.24853846
5.5	145.5	34.29192308
5.5	146.5	34.15269231
5.5	147.5	34.22107692
5.5	148.5	34.14338462
5.5	149.5	34.14623077
5.5	150.5	34.08430769
5.5	151.5	34.09369231
5.5	152.5	34.12215385
5.5	153.5	34.13184615
5.5	154.5	34.17830769
5.5	155.5	34.15723077
5.5	156.5	34.20969231
5.5	157.5	34.23292308
5.5	158.5	34.30669231
5.5	159.5	34.25315385
5.5	160.5	34.21761538
5.5	161.5	34.22230769
5.5	162.5	34.18923077
5.5	163.5	34.22530769
5.5	164.5	34.19907692
5.5	165.5	34.22907692
5.5	166.5	34.23353846
5.5	167.5	34.334
5.5	168.5	34.302
5.5	169.5	34.16861538
5.5	170.5	34.67315385
5.5	171.5	34.48853846
5.5	172.5	34.47169231
5.5	173.5	34.47623077
5.5	174.5	34.49346154
5.5	175.5	34.75515385
5.5	176.5	34.71561538
5.5	177.5	34.68884615
5.5	178.5	34.54592308
5.5	179.5	34.55107692
6.5	-179.5	34.52076923
6.5	-178.5	34.55746154
6.5	-177.5	34.62707692
6.5	-176.5	34.52169231
6.5	-175.5	34.67938462
6.5	-174.5	34.65323077
6.5	-173.5	34.68346154
6.5	-172.5	34.586
6.5	-171.5	34.501
6.5	-170.5	34.61646154
6.5	-169.5	34.70569231
6.5	-168.5	34.69784615
6.5	-167.5	34.61884615
6.5	-166.5	34.52907692
6.5	-165.5	34.828
6.5	-164.5	34.66346154
6.5	-163.5	34.89846154
6.5	-162.5	34.85076923
6.5	-161.5	34.84792308
6.5	-160.5	34.801
6.5	-159.5	34.70707692
6.5	-158.5	34.64553846
6.5	-157.5	34.76784615
6.5	-156.5	34.724
6.5	-155.5	34.68546154
6.5	-154.5	34.62730769
6.5	-153.5	34.74461538
6.5	-152.5	34.78638462
6.5	-151.5	34.70669231
6.5	-150.5	34.76092308
6.5	-149.5	34.64561538
6.5	-148.5	34.72469231
6.5	-147.5	34.66553846
6.5	-146.5	34.70284615
6.5	-145.5	34.63369231
6.5	-144.5	34.68638462
6.5	-143.5	34.75976923
6.5	-142.5	34.68607692
6.5	-141.5	34.65661538
6.5	-140.5	34.71207692
6.5	-139.5	34.72292308
6.5	-138.5	34.66823077
6.5	-137.5	34.64253846
6.5	-136.5	34.60638462
6.5	-135.5	34.61553846
6.5	-134.5	34.61338462
6.5	-133.5	34.59615385
6.5	-132.5	34.67392308
6.5	-131.5	34.56376923
6.5	-130.5	34.54607692
6.5	-129.5	34.572
6.5	-128.5	34.58769231
6.5	-127.5	34.53984615
6.5	-126.5	34.56553846
6.5	-125.5	34.52815385
6.5	-124.5	34.43269231
6.5	-123.5	34.40676923
6.5	-122.5	34.46792308
6.5	-121.5	34.41484615
6.5	-120.5	34.35615385
6.5	-119.5	34.36307692
6.5	-118.5	34.34861538
6.5	-117.5	34.29507692
6.5	-116.5	34.38930769
6.5	-115.5	34.35961538
6.5	-114.5	34.23446154
6.5	-113.5	34.162
6.5	-112.5	34.059
6.5	-111.5	34.14461538
6.5	-110.5	34.11307692
6.5	-109.5	34.07692308
6.5	-108.5	33.77538462
6.5	-107.5	33.80253846
6.5	-106.5	33.88430769
6.5	-105.5	33.77107692
6.5	-104.5	33.74969231
6.5	-103.5	33.83884615
6.5	-102.5	33.87607692
6.5	-101.5	33.87646154
6.5	-100.5	34.12876923
6.5	-99.5	34.02915385
6.5	-98.5	33.91830769
6.5	-97.5	34.00084615
6.5	-96.5	33.97684615
6.5	-95.5	33.97084615
6.5	-94.5	34.06169231
6.5	-93.5	33.99761538
6.5	-92.5	34.14230769
6.5	-91.5	34.03523077
6.5	-90.5	34.23361538
6.5	-89.5	34.02623077
6.5	-88.5	34.05823077
6.5	-87.5	33.71307692
6.5	-86.5	33.64676923
6.5	-85.5	33.59430769
6.5	-84.5	33.68569231
6.5	-83.5	33.617
6.5	-82.5	33.47853846
6.5	-81.5	33.13538462
6.5	-80.5	32.78207692
6.5	-51.5	35.93853846
6.5	-50.5	35.93290909
6.5	-49.5	35.96946154
6.5	-48.5	36.07876923
6.5	-47.5	35.82769231
6.5	-46.5	36.04869231
6.5	-45.5	35.77469231
6.5	-44.5	36.02984615
6.5	-43.5	36.12730769
6.5	-41.5	35.95576923
6.5	-40.5	36.01453846
6.5	-39.5	35.77769231
6.5	-38.5	35.64561538
6.5	-37.5	35.84130769
6.5	-36.5	35.846
6.5	-35.5	35.77515385
6.5	-34.5	35.75476923
6.5	-33.5	35.72853846
6.5	-32.5	35.79438462
6.5	-31.5	35.71576923
6.5	-30.5	35.64661538
6.5	-29.5	35.69938462
6.5	-28.5	35.68123077
6.5	-27.5	35.53976923
6.5	-26.5	35.50753846
6.5	-25.5	35.58569231
6.5	-24.5	35.66553846
6.5	-23.5	35.61669231
6.5	-22.5	35.51746154
6.5	-21.5	35.52930769
6.5	-20.5	35.51015385
6.5	-19.5	35.56815385
6.5	-18.5	35.50876923
6.5	-17.5	35.44176923
6.5	-16.5	35.38423077
6.5	-15.5	35.37315385
6.5	-14.5	35.41638462
6.5	-13.5	35.39307692
6.5	-12.5	35.18269231
6.5	-11.5	35.10084615
6.5	50.5	35.48607692
6.5	51.5	35.46038462
6.5	52.5	35.531
6.5	53.5	35.60061538
6.5	54.5	35.54276923
6.5	55.5	35.66007692
6.5	56.5	35.85461538
6.5	57.5	35.63223077
6.5	58.5	35.74030769
6.5	59.5	35.95846154
6.5	60.5	35.94669231
6.5	61.5	35.71115385
6.5	62.5	35.42769231
6.5	63.5	35.71207692
6.5	64.5	35.66423077
6.5	65.5	35.59069231
6.5	66.5	35.616
6.5	67.5	35.44738462
6.5	68.5	35.55692308
6.5	69.5	35.55038462
6.5	70.5	35.60353846
6.5	71.5	35.49407692
6.5	72.5	35.65592308
6.5	73.5	34.54
6.5	74.5	35.835
6.5	75.5	34.96969231
6.5	76.5	34.76307692
6.5	77.5	34.52361538
6.5	78.5	34.20307692
6.5	79.5	34.46730769
6.5	82.5	34.51423077
6.5	83.5	34.29753846
6.5	84.5	34.46638462
6.5	85.5	34.15607692
6.5	86.5	34.24438462
6.5	87.5	34.15176923
6.5	88.5	34.17538462
6.5	89.5	33.88592308
6.5	90.5	33.72576923
6.5	91.5	33.54369231
6.5	92.5	33.64084615
6.5	111.5	34.09915385
6.5	114.5	32.97653846
6.5	115.5	32.93530769
6.5	118.5	32.97007692
6.5	119.5	33.85115385
6.5	120.5	33.80415385
6.5	127.5	34.00892308
6.5	128.5	34.06092308
6.5	129.5	33.978
6.5	130.5	34.09407692
6.5	131.5	34.00115385
6.5	132.5	34.01807692
6.5	133.5	34.09430769
6.5	134.5	33.95323077
6.5	135.5	34.03107692
6.5	136.5	34.02007692
6.5	137.5	34.07138462
6.5	138.5	34.11046154
6.5	139.5	34.15915385
6.5	140.5	34.13923077
6.5	141.5	34.102
6.5	142.5	34.02392308
6.5	143.5	34.16946154
6.5	144.5	33.87830769
6.5	145.5	33.87972727
6.5	146.5	34.04845455
6.5	147.5	34.01184615
6.5	148.5	34.11453846
6.5	149.5	34.05553846
6.5	150.5	33.98692308
6.5	151.5	34.10476923
6.5	152.5	34.12338462
6.5	153.5	34.27053846
6.5	154.5	34.27792308
6.5	155.5	34.25953846
6.5	156.5	34.20207692
6.5	157.5	34.17853846
6.5	158.5	34.18869231
6.5	159.5	34.20492308
6.5	160.5	34.08769231
6.5	161.5	34.26446154
6.5	162.5	34.43107692
6.5	163.5	34.39438462
6.5	164.5	34.19284615
6.5	165.5	34.21523077
6.5	166.5	34.23623077
6.5	167.5	34.28030769
6.5	168.5	34.23546154
6.5	169.5	34.27084615
6.5	170.5	34.33476923
6.5	171.5	34.42607692
6.5	172.5	34.48915385
6.5	173.5	34.36192308
6.5	174.5	34.36769231
6.5	175.5	34.55769231
6.5	176.5	34.57769231
6.5	177.5	34.45292308
6.5	178.5	34.62630769
6.5	179.5	34.59230769
7.5	-179.5	34.57838462
7.5	-178.5	34.50446154
7.5	-177.5	34.46338462
7.5	-176.5	34.42469231
7.5	-175.5	34.54823077
7.5	-174.5	34.52946154
7.5	-173.5	34.56030769
7.5	-172.5	34.72369231
7.5	-171.5	34.58330769
7.5	-170.5	34.64815385
7.5	-169.5	34.53030769
7.5	-168.5	34.57246154
7.5	-167.5	34.51138462
7.5	-166.5	34.58692308
7.5	-165.5	34.67476923
7.5	-164.5	34.67853846
7.5	-163.5	34.64415385
7.5	-162.5	34.571
7.5	-161.5	34.49461538
7.5	-160.5	34.47230769
7.5	-159.5	34.522
7.5	-158.5	34.53176923
7.5	-157.5	34.523
7.5	-156.5	34.58384615
7.5	-155.5	34.634
7.5	-154.5	34.63669231
7.5	-153.5	34.61330769
7.5	-152.5	34.58138462
7.5	-151.5	34.607
7.5	-150.5	34.62015385
7.5	-149.5	34.61661538
7.5	-148.5	34.71623077
7.5	-147.5	34.66030769
7.5	-146.5	34.68938462
7.5	-145.5	34.62092308
7.5	-144.5	34.60076923
7.5	-143.5	34.53707692
7.5	-142.5	34.56976923
7.5	-141.5	34.61061538
7.5	-140.5	34.577
7.5	-139.5	34.60238462
7.5	-138.5	34.60723077
7.5	-137.5	34.58138462
7.5	-136.5	34.57461538
7.5	-135.5	34.56538462
7.5	-134.5	34.56376923
7.5	-133.5	34.49515385
7.5	-132.5	34.51976923
7.5	-131.5	34.49938462
7.5	-130.5	34.48892308
7.5	-129.5	34.44423077
7.5	-128.5	34.51730769
7.5	-127.5	34.52838462
7.5	-126.5	34.43038462
7.5	-125.5	34.41161538
7.5	-124.5	34.34061538
7.5	-123.5	34.32061538
7.5	-122.5	34.362
7.5	-121.5	34.33676923
7.5	-120.5	34.31846154
7.5	-119.5	34.292
7.5	-118.5	34.295
7.5	-117.5	34.20584615
7.5	-116.5	34.20569231
7.5	-115.5	34.17592308
7.5	-114.5	34.088
7.5	-113.5	34.00061538
7.5	-112.5	33.97792308
7.5	-111.5	33.90892308
7.5	-110.5	33.96576923
7.5	-109.5	33.86053846
7.5	-108.5	33.93184615
7.5	-107.5	34.03461538
7.5	-106.5	33.90376923
7.5	-105.5	33.82223077
7.5	-104.5	33.86069231
7.5	-103.5	33.92738462
7.5	-102.5	34.001
7.5	-101.5	33.83192308
7.5	-100.5	33.88876923
7.5	-99.5	34.05953846
7.5	-98.5	34.06938462
7.5	-97.5	34.13830769
7.5	-96.5	34.13338462
7.5	-95.5	34.25153846
7.5	-94.5	34.21876923
7.5	-93.5	34.27638462
7.5	-92.5	34.33292308
7.5	-91.5	34.12853846
7.5	-90.5	34.19607692
7.5	-89.5	34.31438462
7.5	-88.5	34.08261538
7.5	-87.5	34.06546154
7.5	-86.5	33.764
7.5	-85.5	33.78284615
7.5	-84.5	33.98646154
7.5	-83.5	33.54246154
7.5	-82.5	32.83761538
7.5	-79.5	32.43581818
7.5	-57.5	36.0676
7.5	-56.5	35.87384615
7.5	-53.5	35.81707692
7.5	-52.5	35.90046154
7.5	-51.5	36.03388889
7.5	-50.5	36.07669231
7.5	-49.5	36.011
7.5	-48.5	35.89053846
7.5	-47.5	35.87169231
7.5	-46.5	35.90707692
7.5	-45.5	35.67884615
7.5	-44.5	36.07276923
7.5	-43.5	35.92492308
7.5	-42.5	36.05330769
7.5	-41.5	36.05915385
7.5	-40.5	35.90346154
7.5	-39.5	35.77884615
7.5	-38.5	35.864
7.5	-37.5	35.94453846
7.5	-36.5	35.78046154
7.5	-35.5	35.95084615
7.5	-34.5	35.88092308
7.5	-33.5	35.83130769
7.5	-32.5	35.98123077
7.5	-31.5	35.87892308
7.5	-30.5	35.766
7.5	-29.5	35.82684615
7.5	-28.5	35.62546154
7.5	-27.5	35.72046154
7.5	-26.5	35.60569231
7.5	-25.5	35.64884615
7.5	-24.5	35.67869231
7.5	-23.5	35.58976923
7.5	-22.5	35.59930769
7.5	-21.5	35.66430769
7.5	-20.5	35.60584615
7.5	-19.5	35.59661538
7.5	-18.5	35.58223077
7.5	-17.5	35.57423077
7.5	-16.5	35.38738462
7.5	-15.5	35.29953846
7.5	-14.5	35.31923077
7.5	-13.5	35.13461538
7.5	50.5	35.40846154
7.5	51.5	35.50415385
7.5	52.5	35.564
7.5	53.5	35.618
7.5	54.5	35.58869231
7.5	55.5	35.85207692
7.5	56.5	35.83030769
7.5	57.5	35.75069231
7.5	58.5	35.83369231
7.5	59.5	35.87407692
7.5	60.5	36.08130769
7.5	61.5	35.86115385
7.5	62.5	36.01007692
7.5	63.5	35.76369231
7.5	64.5	35.77769231
7.5	65.5	35.83492308
7.5	66.5	35.8
7.5	67.5	35.52746154
7.5	68.5	35.65338462
7.5	69.5	35.70592308
7.5	70.5	35.62269231
7.5	71.5	35.25015385
7.5	72.5	35.48638462
7.5	73.5	34.48245455
7.5	75.5	#DIV/0!
7.5	76.5	34.66945455
7.5	78.5	34.51092308
7.5	79.5	35.26523077
7.5	82.5	34.30492308
7.5	83.5	34.28738462
7.5	84.5	34.373
7.5	85.5	34.45569231
7.5	86.5	34.229
7.5	87.5	34.09169231
7.5	88.5	33.92407692
7.5	89.5	33.69576923
7.5	90.5	33.69961538
7.5	91.5	33.53415385
7.5	105.5	32.95233333
7.5	106.5	33.26616667
7.5	108.5	33.57223077
7.5	114.5	32.46053846
7.5	115.5	32.82638462
7.5	118.5	33.456
7.5	119.5	33.76053846
7.5	120.5	33.95546154
7.5	127.5	33.95869231
7.5	128.5	33.90976923
7.5	129.5	34.06130769
7.5	130.5	34.04846154
7.5	131.5	33.92607692
7.5	132.5	34.128
7.5	133.5	34.26153846
7.5	134.5	34.049
7.5	135.5	33.98723077
7.5	136.5	34.046
7.5	137.5	34.10869231
7.5	138.5	34.101
7.5	139.5	34.07469231
7.5	140.5	34.03623077
7.5	141.5	34.12430769
7.5	142.5	34.19830769
7.5	143.5	34.20538462
7.5	144.5	34.20815385
7.5	145.5	34.21007692
7.5	146.5	34.058
7.5	147.5	34.01884615
7.5	148.5	34.14369231
7.5	149.5	34.00538462
7.5	150.5	34.11276923
7.5	151.5	34.24738462
7.5	152.5	34.17469231
7.5	153.5	34.25623077
7.5	154.5	34.23115385
7.5	155.5	34.12869231
7.5	156.5	34.11830769
7.5	157.5	34.31984615
7.5	158.5	34.22561538
7.5	159.5	34.12546154
